,Unnamed: 0,Brand,Engine_Displacement,Fuel_Type,Insurance,Kms_Driven,Location,Model,Ownership,Price,Registration_Year,Seats,Transmission
1341,1341,Honda,1199.0,Petrol,Comprehensive,53441,Mumbai,Amaze V CVT,First Owner,675000.0,2018,5,Automatic
1342,1342,Toyota,1490.0,Petrol,Expired,39154,Mumbai,Hyryder V,First Owner,1850000.0,2022,5,Automatic
1343,1343,Tata,1199.0,Petrol,Comprehensive,52623,Mumbai,Tigor XE,Second Owner,431000.0,2021,5,Manual
1344,1344,Hyundai,1086.0,CNG,Zero Dep,55774,Mumbai,Santro Sportz Executive,First Owner,424000.0,2021,5,Manual
1345,1345,Mahindra,2179.0,Diesel,Comprehensive,85150,Mumbai,XUV500 AT W10 FWD,First Owner,1011000.0,2017,7,Automatic
1346,1346,Honda,1199.0,Petrol,Comprehensive,20999,Thane,Jazz VX CVT,First Owner,621000.0,2019,5,Automatic
1347,1347,Skoda,999.0,Petrol,Zero Dep,4169,Mumbai,Slavia  TSI Style AT,First Owner,1650000.0,2024,5,Automatic
1348,1348,Maruti,1197.0,Petrol,Comprehensive,45000,Mumbai,Wagon R VXI AMT,First Owner,360000.0,2016,5,Automatic
1349,1349,Mercedes Benz,2996.0,Petrol,Expired,22000,Mumbai,S 450,First Owner,7495000.0,2019,5,Automatic
1350,1350,Tata,1199.0,Petrol,Comprehensive,18301,Mumbai,Altroz XT,First Owner,662000.0,2021,5,Manual
1351,1351,Skoda,1598.0,Petrol,Comprehensive,76000,Mumbai,Rapid  MPI AT Ambition,First Owner,365000.0,2013,5,Automatic
1352,1352,Honda,1497.0,Petrol,Third Party,55810,Mumbai,City i-VTEC CVT ZX,First Owner,712000.0,2017,5,Automatic
1353,1353,Maruti,998.0,Petrol,Comprehensive,19817,Mumbai,Wagon R AMT VXI Plus Option,First Owner,373000.0,2017,5,Automatic
1354,1354,Maruti,796.0,Petrol,Third Party,32356,Mumbai,Alto 800 VXI,Second Owner,243000.00000000003,2018,5,Manual
1355,1355,BMW,1995.0,Diesel,Expired,69000,Mumbai,1 Series  Sport Line,Second Owner,1675000.0,2015,5,Automatic
1356,1356,Maruti,1197.0,Petrol,Zero Dep,67965,Mumbai,Baleno  Zeta,First Owner,460000.0,2017,5,Manual
1357,1357,Honda,1497.0,Petrol,Expired,46000,Mumbai,City i VTEC V,First Owner,585000.0,2016,5,Manual
1359,1359,Maruti,1197.0,Petrol,Comprehensive,49166,Mumbai,Baleno  Delta,Second Owner,420000.0,2017,5,Manual
1360,1360,Maruti,1197.0,Petrol,Expired,56283,Mumbai,Swift Dzire AMT ZXI Plus,Second Owner,555000.0,2020,5,Automatic
1361,1361,Hyundai,1797.0,Petrol,Comprehensive,55000,Mumbai,Elantra SX,First Owner,485000.0,2013,5,Manual
1362,1362,Hyundai,1591.0,Petrol,Comprehensive,72009,Mumbai,Creta  VTVT S,First Owner,675000.0,2016,5,Manual
1363,1363,Hyundai,998.0,Petrol,Comprehensive,16000,Mumbai,i20 N-Line N8 DCT,First Owner,850000.0,2021,5,Automatic
1364,1364,Mercedes Benz,1991.0,Petrol,Expired,67700,Mumbai,E200 Edition E,First Owner,1600000.0,2016,5,Automatic
1365,1365,Honda,1497.0,Petrol,Third Party,34000,Mumbai,City ZX CVT,First Owner,850000.0,2018,5,Automatic
1366,1366,Hyundai,1591.0,Petrol,Comprehensive,37000,Mumbai,Creta  VTVT S,First Owner,725000.0,2016,5,Manual
1367,1367,Mercedes Benz,2987.0,Diesel,Expired,51200,Mumbai,S 350 CDIL,First Owner,3575000.0,2014,5,Automatic
1368,1368,Volvo,1969.0,Diesel,Comprehensive,68000,Mumbai,XC60 Inscription D5,Second Owner,3990000.0,2018,5,Automatic
1369,1369,Honda,1497.0,Petrol,Expired,67000,Mumbai,City i VTEC V,First Owner,675000.0,2017,5,Manual
1370,1370,Renault,999.0,Petrol,Expired,23918,Thane,Triber RXT,First Owner,585000.0,2019,7,Manual
1371,1371,Maruti,998.0,Petrol,Comprehensive,52155,Thane,Wagon R AMT VXI Option,First Owner,366000.0,2016,5,Automatic
1372,1372,Mercedes Benz,2143.0,Diesel,Comprehensive,48000,Mumbai,Class B180 CDI,Third Owner,799000.0,2015,5,Automatic
1373,1373,Skoda,1798.0,Petrol,Expired,55000,Mumbai,Superb LK  TSI AT,Second Owner,1550000.0,2018,5,Automatic
1374,1374,Volkswagen,1498.0,Diesel,Comprehensive,28000,Mumbai,Ameo  TDI Highline Plus,First Owner,751000.0,2019,5,Manual
1375,1375,Volkswagen,1598.0,Petrol,Expired,92647,Mumbai,Vento  Highline,First Owner,317000.0,2014,5,Manual
1376,1376,Mahindra,2179.0,Diesel,Comprehensive,53179,Thane,XUV500 W5,First Owner,1197000.0,2021,7,Manual
1377,1377,Maruti,1197.0,Petrol,Comprehensive,28762,Thane,Baleno  Delta,First Owner,489000.0,2017,5,Manual
1378,1378,Maruti,1197.0,Petrol,Zero Dep,74722,Navi Mumbai,Swift Dzire AMT VXI,First Owner,503000.0,2018,5,Automatic
1379,1379,Renault,999.0,Petrol,Expired,22581,Mumbai,Kiger RXZ Turbo CVT,First Owner,765000.0,2021,5,Automatic
1380,1380,Skoda,1968.0,Diesel,Comprehensive,42000,Mumbai,Kodiaq  TDI Style,First Owner,2375000.0,2018,7,Automatic
1381,1381,Tata,1199.0,Petrol,Comprehensive,6608,Mumbai,Nexon XZ Plus P Jet Edition,First Owner,968000.0,2023,5,Manual
1382,1382,Mercedes Benz,2143.0,Diesel,Comprehensive,36000,Mumbai,Class 200 CDI,First Owner,1450000.0,2015,5,Automatic
1383,1383,Maruti,1462.0,Petrol,Expired,25000,Thane,Ciaz Alpha,First Owner,950000.0,2022,5,Manual
1384,1384,Toyota,1496.0,Petrol,Expired,63714,Thane,Etios V,Second Owner,415000.00000000006,2012,5,Manual
1386,1386,Maruti,998.0,Petrol,Comprehensive,46000,Mumbai,Celerio ZXI AT,Third Owner,325000.0,2016,5,Automatic
1387,1387,Mercedes Benz,1991.0,Petrol,Comprehensive,28000,Mumbai,E 200 CGI,First Owner,3375000.0,2017,5,Automatic
1388,1388,Maruti,1197.0,Petrol,Expired,37000,Mumbai,Swift AMT ZXI Plus,First Owner,725000.0,2019,5,Automatic
1390,1390,Maruti,998.0,CNG,Third Party,44506,Navi Mumbai,S-Presso VXI Opt,First Owner,406000.0,2022,4,Manual
1391,1391,MG,1349.0,Petrol,Expired,11900,Mumbai,Astor Savvy Turbo AT,First Owner,1590000.0,2022,5,Automatic
1392,1392,Hyundai,1197.0,Petrol,Comprehensive,69134,Mumbai,Xcent  Kappa SX Option,First Owner,330000.0,2014,5,Manual
1393,1393,Skoda,999.0,Petrol,Expired,6001,Mumbai,Slavia  TSI Active,First Owner,1100000.0,2023,5,Manual
1394,1394,Skoda,1598.0,Petrol,Expired,78107,Thane,Rapid  MPI AT Elegance,First Owner,525000.0,2015,5,Automatic
1395,1395,Maruti,998.0,Petrol,Third Party,52000,Mumbai,Celerio ZXI AT,Second Owner,325000.0,2016,5,Automatic
1396,1396,Maruti,1248.0,Diesel,Expired,72156,Mumbai,Baleno  Zeta,First Owner,502000.0,2016,5,Manual
1397,1397,Toyota,2494.0,Petrol,Expired,53350,Mumbai,Camry,Second Owner,1190000.0,2015,5,Automatic
1398,1398,Mercedes Benz,2143.0,Diesel,Expired,14900,Mumbai,Class B200 CDI Sport,First Owner,1995000.0,2017,5,Automatic
1399,1399,Maruti,1197.0,Petrol,Comprehensive,16860,Thane,Baleno  Zeta,First Owner,565000.0,2017,5,Manual
1400,1400,Toyota,2393.0,Diesel,Comprehensive,135000,Mumbai,Innova Crysta  G Plus MT,First Owner,1800000.0,2019,7,Manual
1401,1401,Toyota,2494.0,Diesel,Expired,143000,Mumbai,Innova  G () 7 Seater BS IV,First Owner,898000.0,2014,7,Manual
1402,1402,Hyundai,1197.0,Petrol,Zero Dep,14127,Mumbai,Grand i10 Nios Asta,Second Owner,543000.0,2021,5,Manual
1403,1403,Tata,1956.0,Diesel,Comprehensive,19500,Mumbai,Harrier XZA Plus AT,First Owner,2090000.0,2023,5,Automatic
1404,1404,Tata,1497.0,Diesel,Comprehensive,27666,Mumbai,Nexon  Revotorq XZ Plus,First Owner,840000.0,2019,5,Manual
1405,1405,Mercedes Benz,1950.0,Diesel,Expired,23800,Mumbai,4MATIC,Second Owner,5700000.0,2022,5,Automatic
1406,1406,BMW,1995.0,Diesel,Comprehensive,30000,Mumbai,5 Series  Luxury Line,First Owner,3675000.0,2019,5,Automatic
1407,1407,Tata,1497.0,Diesel,Comprehensive,59866,Mumbai,Nexon  Revotorq XZA Plus,First Owner,754000.0,2019,5,Automatic
1408,1408,Maruti,1197.0,Petrol,Comprehensive,34868,Navi Mumbai,Ignis  AMT Alpha,Second Owner,475000.0,2018,5,Automatic
1409,1409,Hyundai,1591.0,Petrol,Expired,43100,Mumbai,Creta  SX Automatic,First Owner,1140000.0,2019,5,Automatic
1410,1410,Toyota,2393.0,Diesel,Expired,34000,Mumbai,Innova Crysta  VX 8 STR,First Owner,2345000.0,2021,8,Manual
1411,1411,Mercedes Benz,1991.0,Petrol,Comprehensive,87708,Thane,E 200 CGI,First Owner,1650000.0,2015,5,Automatic
1412,1412,Toyota,2393.0,Diesel,Comprehensive,36000,Mumbai,Innova Crysta  ZX 7 STR AT,First Owner,2700000.0,2022,7,Automatic
1413,1413,Maruti,1248.0,Diesel,Comprehensive,47931,Mumbai,Ciaz VDi Plus SHVS,First Owner,540000.0,2016,5,Manual
1414,1414,Hyundai,1086.0,CNG,Expired,64072,Mumbai,Santro Magna,Second Owner,349000.0,2019,5,Manual
1415,1415,Kia,1497.0,Petrol,Expired,27784,Mumbai,Seltos HTK G,First Owner,850000.0,2019,5,Manual
1416,1416,Mahindra,2696.0,Diesel,Third Party,67000,Mumbai,Ssangyong Rexton RX7,First Owner,525000.0,2013,7,Automatic
1417,1417,Honda,1498.0,Petrol,Expired,55075,Mumbai,City VX CVT,First Owner,1026000.0,2021,5,Automatic
1418,1418,Volkswagen,1598.0,Petrol,Comprehensive,15169,Mumbai,Vento  Comfortline,First Owner,550000.0,2016,5,Manual
1419,1419,Volkswagen,1199.0,Diesel,Comprehensive,62811,Mumbai,Polo  Comfortline 1.,First Owner,318000.0,2014,5,Manual
1420,1420,Maruti,998.0,Petrol,Third Party,73298,Mumbai,Celerio VXI,First Owner,307000.0,2016,5,Manual
1421,1421,BMW,1995.0,Diesel,Comprehensive,52000,Mumbai,3 Series GT Luxury Line,Second Owner,2175000.0,2017,5,Automatic
1422,1422,MG,1451.0,Petrol,Expired,20802,Mumbai,Hector Sharp AT,First Owner,1623999.9999999998,2021,5,Automatic
1423,1423,Audi,1998.0,Petrol,Expired,2800,Mumbai,A4 Premium Plus,First Owner,3395000.0000000005,2023,5,Automatic
1424,1424,Maruti,1197.0,Petrol,Third Party,75000,Thane,Baleno  Zeta,First Owner,675000.0,2017,5,Manual
1425,1425,Audi,1968.0,Diesel,Comprehensive,60000,Mumbai,Q3 35 TDI Quattro Premium,Second Owner,1477000.0,2014,5,Automatic
1426,1426,Ford,3198.0,Diesel,Expired,83000,Mumbai,Endeavour  Titanium AT 4X4,First Owner,2895000.0,2018,7,Automatic
1427,1427,Maruti,1462.0,Petrol,Comprehensive,28000,Mumbai,Ertiga ZXI Plus,First Owner,925000.0,2020,7,Manual
1428,1428,Tata,1956.0,Diesel,Comprehensive,41238,Mumbai,Harrier XZA Plus AT,First Owner,1651000.0000000002,2021,5,Automatic
1429,1429,Ford,1497.0,Petrol,Expired,57000,Mumbai,Ecosport   Titanium Plus AT,First Owner,625000.0,2017,5,Automatic
1430,1430,Honda,1497.0,Petrol,Expired,58000,Thane,City i VTEC CVT VX,First Owner,649000.0,2016,5,Automatic
1431,1431,Mercedes Benz,2143.0,Diesel,Expired,87500,Mumbai,200 CDI Sport,Second Owner,1475000.0,2015,5,Automatic
1432,1432,BMW,2993.0,Diesel,Expired,90218,Mumbai,X5 X5 M,Second Owner,2800000.0,2016,5,Automatic
1433,1433,Kia,1497.0,Petrol,Comprehensive,54000,Mumbai,Seltos HTK Plus G,First Owner,975000.0,2020,5,Manual
1434,1434,Maruti,998.0,CNG,Comprehensive,20000,Mumbai,Wagon R  LXI Opt,First Owner,555000.0,2021,5,Manual
1435,1435,Honda,1199.0,Petrol,Expired,19000,Mumbai,Jazz ZX CVT,First Owner,875000.0,2022,5,Automatic
1436,1436,Maruti,1197.0,Petrol,Comprehensive,54443,Navi Mumbai,Baleno  CVT Zeta,Second Owner,490000.00000000006,2018,5,Automatic
1437,1437,Audi,1968.0,Diesel,Expired,60500,Mumbai,A6 35 TDI,Second Owner,1850000.0,2016,5,Automatic
1438,1438,Maruti,1462.0,Petrol,Expired,26000,Mumbai,Ciaz Zeta,First Owner,985000.0,2022,5,Manual
1439,1439,Hyundai,1197.0,Petrol,Comprehensive,78914,Navi Mumbai,Xcent  Kappa S Option,First Owner,344000.0,2015,5,Manual
1440,1440,Honda,1497.0,Petrol,Comprehensive,57000,Mumbai,City i VTEC V,First Owner,535000.0,2015,5,Manual
1441,1441,Kia,1353.0,Petrol,Comprehensive,30100,Mumbai,Carens Luxury Plus Turbo DCT 2022-2023,First Owner,1700000.0,2022,7,Automatic
1442,1442,Hyundai,1582.0,Diesel,Third Party,81000,Mumbai,Creta  CRDi SX Option,First Owner,975000.0,2017,5,Manual
1443,1443,Hyundai,1086.0,CNG,Expired,74229,Mumbai,Santro Sportz,First Owner,396000.0,2019,5,Manual
1444,1444,Maruti,1248.0,Diesel,Comprehensive,65000,Mumbai,S Cross DDiS 200 Zeta,First Owner,650000.0,2016,5,Manual
1445,1445,Honda,1497.0,Petrol,Comprehensive,60630,Mumbai,City i VTEC CVT SV,First Owner,598000.0,2016,5,Automatic
1446,1446,Hyundai,1591.0,Petrol,Comprehensive,70000,Mumbai,Creta  VTVT AT SX Plus,First Owner,1045000.0,2018,5,Automatic
1447,1447,Hyundai,1197.0,Petrol,Expired,70000,Mumbai,i20 Sportz,Third Owner,320000.0,2014,5,Manual
1448,1448,Honda,1198.0,Petrol,Expired,68121,Mumbai,Brio S MT,First Owner,325000.0,2013,5,Manual
1449,1449,Mercedes Benz,1796.0,Petrol,Expired,65000,Mumbai,E 200 CGI Avantgarde,Third Owner,1099000.0,2013,5,Automatic
1450,1450,Honda,1498.0,Petrol,Expired,16210,Mumbai,City  ZX Sensing eHEV,First Owner,1925000.0,2023,5,Automatic
1451,1451,Maruti,1373.0,Petrol,Comprehensive,38600,Thane,Ciaz ZXi Plus,First Owner,590000.0,2016,5,Manual
1452,1452,Maruti,1197.0,Petrol,Comprehensive,105000,Mumbai,Swift Dzire  Vxi,First Owner,349000.0,2012,5,Manual
1453,1453,Audi,1968.0,Diesel,Comprehensive,78000,Mumbai,A6  TDI,Second Owner,1175000.0,2014,5,Automatic
1454,1454,Maruti,1462.0,Petrol,Comprehensive,52000,Mumbai,Ertiga ZXI Plus,First Owner,1025000.0,2022,7,Manual
1455,1455,Honda,1199.0,Petrol,Third Party,27647,Thane,Jazz VX CVT,First Owner,699000.0,2019,5,Automatic
1456,1456,Hyundai,998.0,Petrol,Comprehensive,12000,Mumbai,Venue SX Turbo,First Owner,1025000.0,2022,5,Manual
1457,1457,Mercedes Benz,2143.0,Diesel,Expired,44408,Mumbai,Class 200 d Sport,Second Owner,2150000.0,2018,5,Automatic
1458,1458,Mahindra,2498.0,Diesel,Comprehensive,65100,Mumbai,Xylo E4,First Owner,345000.0,2011,7,Manual
1459,1459,Toyota,2393.0,Diesel,Expired,149849,Thane,Innova Crysta  VX MT,First Owner,1599000.0,2017,7,Manual
1460,1460,Volkswagen,1198.0,Petrol,Expired,27392,Mumbai,Ameo  MPI Comfortline,Second Owner,394000.0,2017,5,Manual
1461,1461,Maruti,1462.0,Petrol,Comprehensive,89000,Thane,XL6 Alpha,First Owner,899000.0,2020,6,Manual
1462,1462,Honda,1497.0,Petrol,Expired,67000,Mumbai,BR-V i-VTEC V CVT,First Owner,700000.0,2016,7,Automatic
1463,1463,Mahindra,1497.0,Diesel,Zero Dep,58799,Mumbai,Marazzo M6 Plus,Second Owner,850000.0,2021,7,Manual
1464,1464,Mercedes Benz,2999.0,Petrol,Comprehensive,24000,Mumbai,S450 4Matic,First Owner,13500000.0,2022,5,Automatic
1465,1465,Mercedes Benz,2143.0,Diesel,Third Party,100000,Thane,E250 CDI Classic,Second Owner,750000.0,2012,5,Automatic
1466,1466,Maruti,998.0,Petrol,Comprehensive,1400,Mumbai,S-Presso VXI Opt 2019-2022,First Owner,490000.00000000006,2022,5,Manual
1467,1467,Mercedes Benz,1950.0,Diesel,Expired,57600,Mumbai,Exclusive E 220 d,First Owner,3245000.0000000005,2017,5,Automatic
1468,1468,Renault,999.0,Petrol,Comprehensive,48010,Mumbai,Triber RXZ,First Owner,540000.0,2020,7,Manual
1469,1469,Honda,1497.0,Petrol,Comprehensive,70187,Navi Mumbai,City i-VTEC CVT V,Second Owner,583000.0,2017,5,Automatic
1470,1470,BMW,1995.0,Diesel,Comprehensive,101000,Mumbai,5 Series  Sedan,Third Owner,1175000.0,2012,5,Automatic
1471,1471,Hyundai,1493.0,Diesel,Expired,7700,Mumbai,Creta SX (O)  AT,First Owner,2095000.0,2024,5,Automatic
1472,1472,Skoda,1968.0,Diesel,Expired,51000,Mumbai,Superb Style  TDI AT,First Owner,1735000.0000000002,2017,5,Automatic
1473,1473,Datsun,999.0,Petrol,Expired,24000,Mumbai,RediGO  T Option Limited Edition,First Owner,325000.0,2019,5,Manual
1474,1474,Mercedes Benz,1991.0,Petrol,Zero Dep,3600,Mumbai,A 35 4MATIC,First Owner,4500000.0,2023,5,Automatic
1475,1475,Toyota,2494.0,Diesel,Comprehensive,119000,Mumbai,Innova  VX () 8 Seater BS IV,First Owner,945000.0,2014,8,Manual
1476,1476,Tata,1956.0,Diesel,Comprehensive,29488,Mumbai,Safari XZA Plus 6 Str AT,First Owner,1888000.0,2021,6,Automatic
1477,1477,Maruti,1197.0,Petrol,Expired,46442,Mumbai,Swift Dzire VXI,First Owner,450000.0,2014,5,Manual
1478,1478,Mercedes Benz,2987.0,Diesel,Comprehensive,75600,Mumbai,S 350 CDIL,Second Owner,1650000.0,2012,5,Automatic
1479,1479,Maruti,1462.0,CNG,Third Party,41459,Navi Mumbai,Ertiga VXI,Second Owner,515000.00000000006,2014,7,Manual
1480,1480,Maruti,1197.0,Petrol,Comprehensive,55000,Mumbai,Baleno  CVT Zeta,First Owner,510000.0,2016,5,Automatic
1481,1481,Hyundai,1197.0,Petrol,Comprehensive,24364,Mumbai,Grand i10  Kappa Magna,First Owner,475000.0,2018,5,Manual
1482,1482,Tata,1199.0,Petrol,Comprehensive,94683,Mumbai,Tigor XZ,Second Owner,387000.0,2018,5,Manual
1483,1483,Honda,1199.0,Petrol,Zero Dep,51341,Mumbai,Jazz  V AT i VTEC,First Owner,438000.0,2017,5,Automatic
1484,1484,Hyundai,1197.0,Petrol,Expired,14840,Thane,Grand i10 Sportz,First Owner,445000.0,2017,5,Manual
1485,1485,Hyundai,1197.0,Petrol,Comprehensive,22000,Mumbai,Grand i10  Kappa Magna,First Owner,495000.0,2019,5,Manual
1486,1486,Volkswagen,1197.0,Petrol,Third Party,41000,Mumbai,Polo GT TSI,Second Owner,475000.0,2013,5,Automatic
1487,1487,Honda,1199.0,Petrol,Zero Dep,98192,Mumbai,WR-V i-VTEC VX,First Owner,484000.0,2017,5,Manual
1488,1488,Mahindra,2489.0,Diesel,Comprehensive,75000,Mumbai,Xylo D2,First Owner,245000.00000000003,2011,8,Manual
1489,1489,Hyundai,1197.0,Petrol,Comprehensive,57897,Mumbai,i10 Sportz,Second Owner,216000.0,2013,5,Manual
1490,1490,Land Rover,1997.0,Petrol,Expired,32422,Mumbai,Range Rover Velar R-Dynamic S  MY21,Second Owner,7000000.0,2021,5,Automatic
1491,1491,Toyota,3956.0,Petrol,Expired,120000,Mumbai,prado VX A/T,Second Owner,1500000.0,2009,8,Automatic
1492,1492,Mercedes Benz,2987.0,Diesel,Third Party,100000,Mumbai,280 CDI,Second Owner,625000.0,2009,5,Automatic
1493,1493,Mahindra,2179.0,Diesel,Third Party,106902,Mumbai,XUV500 W6 2WD,Second Owner,430000.0,2014,7,Manual
1494,1494,Mercedes Benz,2925.0,Diesel,Expired,81000,Mumbai,S 350 d,Second Owner,1399000.0,2012,5,Automatic
1495,1495,Maruti,1197.0,Petrol,Expired,41910,Mumbai,Baleno  Zeta,First Owner,535000.0,2016,5,Manual
1496,1496,Hyundai,1197.0,Petrol,Third Party,43800,Mumbai,i20 Asta Option,First Owner,585000.0,2018,5,Manual
1497,1497,Mercedes Benz,5461.0,Petrol,Comprehensive,64528,Mumbai,S 500,Second Owner,4000000.0,2014,5,Automatic
1498,1498,Maruti,1373.0,Petrol,Third Party,77000,Mumbai,Ciaz ZXi,First Owner,490000.00000000006,2015,5,Manual
1499,1499,Jeep,1368.0,Petrol,Expired,45654,Thane,Compass  Limited,First Owner,1095000.0,2017,5,Automatic
1500,1500,Hyundai,1197.0,Petrol,Expired,39461,Mumbai,Grand i10 Asta Option AT,Second Owner,440000.00000000006,2016,5,Automatic
1501,1501,Mercedes Benz,1950.0,Diesel,Comprehensive,61800,Mumbai,Exclusive E,Second Owner,2850000.0,2017,5,Automatic
1502,1502,Hyundai,1197.0,Petrol,Expired,26000,Mumbai,i20 Asta Option,Second Owner,725000.0,2020,5,Manual
1503,1503,BMW,1995.0,Diesel,Expired,63000,Mumbai,X3 xDrive  xLine,Second Owner,2600000.0,2018,5,Automatic
1504,1504,BMW,1995.0,Diesel,Comprehensive,58000,Mumbai,X3 xDrive20d xLine,First Owner,2390000.0,2016,5,Automatic
1505,1505,Volkswagen,1498.0,Diesel,Comprehensive,82000,Mumbai,Vento  TDI Highline AT,First Owner,610000.0,2017,5,Automatic
1506,1506,Honda,1497.0,Petrol,Expired,60000,Thane,City i VTEC CVT VX,Second Owner,575000.0,2016,5,Automatic
1507,1507,Maruti,1373.0,Petrol,Comprehensive,113069,Mumbai,Ciaz AT ZXi,First Owner,486000.00000000006,2015,5,Automatic
1508,1508,Maruti,1197.0,Petrol,Third Party,5960,Mumbai,Swift VXI,First Owner,463000.0,2017,5,Manual
1509,1509,Audi,1395.0,Petrol,Comprehensive,54000,Mumbai,A3 35 TFSI Premium Plus,First Owner,1825000.0,2019,5,Automatic
1510,1510,Hyundai,1582.0,Diesel,Comprehensive,55217,Mumbai,Creta  CRDi AT SX Plus,Second Owner,894999.9999999999,2016,5,Automatic
1511,1511,Maruti,1197.0,Petrol,Comprehensive,35336,Navi Mumbai,Swift ZXI Plus,First Owner,595000.0,2019,5,Manual
1512,1512,Skoda,1598.0,Petrol,Expired,56648,Mumbai,Rapid  MPI Ambition Plus,First Owner,360000.0,2017,5,Manual
1513,1513,Skoda,1498.0,Petrol,Third Party,16000,Mumbai,Kushaq  TSI Style 4 Airbags DSG,First Owner,1590000.0,2023,5,Automatic
1514,1514,Honda,1198.0,Petrol,Comprehensive,67410,Mumbai,Amaze S i-VTEC,Second Owner,469000.00000000006,2017,5,Manual
1515,1515,Hyundai,1797.0,Petrol,Comprehensive,99000,Mumbai,Elantra SX,First Owner,435000.0,2014,5,Manual
1516,1516,Maruti,1248.0,Diesel,Comprehensive,91303,Navi Mumbai,Ertiga ZDI,Second Owner,522000.0,2013,7,Manual
1517,1517,Tata,1199.0,Petrol,Zero Dep,24611,Mumbai,Nexon XZA Plus AMT S,First Owner,970000.0,2021,5,Automatic
1518,1518,Honda,1497.0,Petrol,Third Party,41000,Mumbai,City i-VTEC CVT VX,First Owner,860000.0,2018,5,Automatic
1519,1519,Honda,1199.0,Petrol,Comprehensive,56000,Mumbai,WR-V i-VTEC VX,First Owner,635000.0,2017,5,Manual
1520,1520,Mahindra,2179.0,Diesel,Comprehensive,40956,Mumbai,XUV500 W6 2WD,First Owner,631000.0,2015,7,Manual
1521,1521,Hyundai,1591.0,Petrol,Comprehensive,28345,Navi Mumbai,Verna  SX VTVT,First Owner,376000.0,2013,5,Manual
1522,1522,Toyota,1798.0,Petrol,Comprehensive,79000,Mumbai,Corolla Altis VL AT,First Owner,735000.0,2015,5,Automatic
1523,1523,Mercedes Benz,2987.0,Diesel,Comprehensive,67000,Mumbai,4MATIC,First Owner,5800000.0,2018,7,Automatic
1524,1524,Kia,1497.0,Petrol,Zero Dep,13000,Mumbai,Seltos HTX IVT G,First Owner,1525000.0,2021,5,Automatic
1525,1525,Maruti,1373.0,Petrol,Expired,38440,Mumbai,Ciaz ZXi,First Owner,488000.0,2015,5,Manual
1526,1526,Honda,1497.0,Petrol,Comprehensive,105033,Mumbai,City i VTEC CVT SV,Second Owner,404000.0,2015,5,Automatic
1527,1527,Mercedes Benz,1796.0,Petrol,Expired,71000,Mumbai,E 200 CGI Elegance,Second Owner,1375000.0,2013,5,Automatic
1528,1528,Hyundai,998.0,Petrol,Expired,24151,Navi Mumbai,Venue SX Opt Turbo,Second Owner,831000.0,2021,5,Manual
1529,1529,Mercedes Benz,1991.0,Petrol,Expired,49600,Mumbai,200 CGI Sport,Third Owner,1900000.0,2018,5,Automatic
1530,1530,Honda,1497.0,Petrol,Expired,68000,Mumbai,City ZX CVT,First Owner,949000.0,2019,5,Automatic
1531,1531,Hyundai,998.0,Petrol,Comprehensive,8000,Mumbai,Venue SX Plus Turbo DCT,First Owner,1125000.0,2021,5,Automatic
1532,1532,Mercedes Benz,2143.0,Diesel,Expired,98774,Thane,ML 250 CDI,Second Owner,2095000.0,2015,5,Automatic
1533,1533,BMW,2993.0,Diesel,Comprehensive,67300,Mumbai,7 Series 730Ld,First Owner,1350000.0,2012,5,Automatic
1534,1534,Honda,1199.0,Petrol,Comprehensive,44000,Mumbai,Jazz  SV i VTEC,First Owner,435000.0,2015,5,Manual
1535,1535,Maruti,1462.0,CNG,Third Party,99567,Mumbai,Ertiga VXI,First Owner,668000.0,2016,7,Manual
1536,1536,Maruti,998.0,Petrol,Expired,35000,Mumbai,Celerio X AMT ZXI,First Owner,445000.0,2018,5,Automatic
1537,1537,BMW,1998.0,Petrol,Comprehensive,58200,Mumbai,6 Series GT 630i M Sport,First Owner,3750000.0,2018,4,Automatic
1538,1538,BMW,1995.0,Diesel,Comprehensive,64500,Mumbai,X1 sDrive  xLine,Second Owner,2050000.0,2017,5,Automatic
1539,1539,Maruti,1248.0,Diesel,Comprehensive,97353,Mumbai,Vitara Brezza ZDi Plus AMT,First Owner,746000.0,2018,5,Automatic
1540,1540,Audi,3993.0,Petrol,Expired,25800,Gurgaon,A8 L 60 TFSI Quattro,Second Owner,3990000.0,2016,4,Automatic
1541,1541,Maruti,1197.0,Petrol,Comprehensive,63388,Chennai,Baleno Alpha,First Owner,670000.0,2019,5,Manual
1542,1542,Kia,1493.0,Diesel,Comprehensive,20000,Chennai,Seltos HTK Plus AT D,First Owner,1625000.0,2022,5,Automatic
1543,1543,BMW,1995.0,Diesel,Comprehensive,30000,Chennai,5 Series  Luxury Line,First Owner,3950000.0,2019,5,Automatic
1544,1544,Maruti,998.0,Petrol,Comprehensive,91789,Chennai,Celerio ZXI Optional,First Owner,325000.0,2016,5,Manual
